team,opponent,date,is_home,result,goals_for,goals_against,win_rate,world_cup_win_rate,avg_goals_scored,avg_goals_conceded,avg_goal_diff,players_value,fifa_ranking,opp_win_rate,opp_avg_gs,opp_avg_gc,opp_players_value,opp_fifa_ranking,ranking_diff,value_ratio,form_wins_5,form_draws_5,form_losses_5,form_pts_5,form_gf_5,form_ga_5,form_gd_5,form_home_wr_5,form_away_wr_5
Colombie,Équateur,17.11.2020,0,L,1,6,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.4,1.19,0.86,14180000.0,24.0,-11.0,0.8201692524682651,3.0,1.0,1.0,10.0,6.0,4.0,2.0,0.75,0.0
Colombie,Paraguay,17.11.2021,1,D,0,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.275,0.94,1.2,5910000.0,40.0,-27.0,1.9678510998307952,2.0,1.0,2.0,7.0,6.0,10.0,-4.0,0.6666666666666666,0.0
Colombie,Brésil,17.11.2023,1,W,2,1,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.6,1.96,0.78,35510000.0,6.0,7.0,0.32751337651365814,1.0,2.0,2.0,5.0,5.0,10.0,-5.0,0.3333333333333333,0.0
Colombie,Mexique,17.12.2023,0,W,3,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,1.43,0.9,7380000.0,15.0,-2.0,1.575880758807588,2.0,2.0,1.0,8.0,5.0,8.0,-3.0,0.5,0.0
Colombie,Équateur,18.10.2023,0,D,0,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.4,1.19,0.86,14180000.0,24.0,-11.0,0.8201692524682651,2.0,2.0,1.0,8.0,6.0,9.0,-3.0,0.3333333333333333,0.5
Colombie,Australie,19.11.2025,1,W,3,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.6125,1.89,0.74,2980000.0,27.0,-14.0,3.902684563758389,2.0,2.0,1.0,8.0,6.0,9.0,-3.0,0.5,0.3333333333333333
Colombie,Allemagne,20.06.2023,0,W,2,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.55,2.33,1.19,36420000.0,10.0,3.0,0.31933003844041735,3.0,2.0,0.0,11.0,8.0,3.0,5.0,0.6666666666666666,0.5
Colombie,Équateur,20.11.2019,0,W,1,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.4,1.19,0.86,14180000.0,24.0,-11.0,0.8201692524682651,4.0,1.0,0.0,13.0,10.0,3.0,7.0,1.0,0.6666666666666666
Colombie,Paraguay,20.11.2022,1,W,2,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.275,0.94,1.2,5910000.0,40.0,-27.0,1.9678510998307952,4.0,1.0,0.0,13.0,9.0,2.0,7.0,1.0,0.75
Colombie,Équateur,20.11.2024,1,L,0,1,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.4,1.19,0.86,14180000.0,24.0,-11.0,0.8201692524682651,4.0,1.0,0.0,13.0,8.0,0.0,8.0,1.0,0.6666666666666666
Colombie,Brésil,21.03.2025,0,L,1,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.6,1.96,0.78,35510000.0,6.0,7.0,0.32751337651365814,4.0,0.0,1.0,12.0,8.0,1.0,7.0,0.6666666666666666,1.0
Colombie,Pérou,21.06.2021,1,L,1,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,6.0,3.0,3.0,0.5,0.6666666666666666
Colombie,Espagne,22.03.2024,0,W,1,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.6625,2.33,0.76,47030000.0,2.0,11.0,0.24728896449075058,2.0,0.0,3.0,6.0,5.0,5.0,0.0,0.3333333333333333,0.5
Colombie,Paraguay,22.11.2023,0,W,1,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.275,0.94,1.2,5910000.0,40.0,-27.0,1.9678510998307952,2.0,0.0,3.0,6.0,5.0,5.0,0.0,0.3333333333333333,0.5
Colombie,Paraguay,23.06.2019,1,W,1,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.275,0.94,1.2,5910000.0,40.0,-27.0,1.9678510998307952,2.0,0.0,3.0,6.0,4.0,5.0,-1.0,0.0,0.6666666666666666
Colombie,Corée du Sud,24.03.2023,0,D,2,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.6125,1.91,0.91,5350000.0,25.0,-12.0,2.1738317757009344,3.0,0.0,2.0,9.0,5.0,4.0,1.0,0.5,0.6666666666666666
Colombie,Brésil,24.06.2021,0,L,1,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.6,1.96,0.78,35510000.0,6.0,7.0,0.32751337651365814,3.0,1.0,1.0,10.0,6.0,4.0,2.0,0.5,0.6666666666666666
Colombie,Bolivie,25.03.2022,1,W,3,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,6.0,4.0,2.0,1.0,0.5
Colombie,Paraguay,25.06.2024,1,W,2,1,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.275,0.94,1.2,5910000.0,40.0,-27.0,1.9678510998307952,3.0,1.0,1.0,10.0,8.0,4.0,4.0,1.0,0.3333333333333333
Colombie,Guatemala,25.09.2022,1,W,4,1,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,9.0,5.0,4.0,1.0,0.0
Colombie,Roumanie,26.03.2024,0,W,3,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,12.0,6.0,6.0,1.0,0.0
Colombie,Paraguay,26.03.2025,1,D,2,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.275,0.94,1.2,5910000.0,40.0,-27.0,1.9678510998307952,4.0,0.0,1.0,12.0,13.0,6.0,7.0,1.0,0.5
Colombie,Croatie,27.03. 00:30,1,L,1,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.55,1.75,1.09,14900000.0,11.0,2.0,0.7805369127516778,4.0,1.0,0.0,13.0,14.0,6.0,8.0,0.75,1.0
Colombie,Pérou,28.01.2022,1,L,0,1,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,12.0,8.0,4.0,0.5,1.0
Colombie,Japon,28.03.2023,0,W,2,1,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.7125,2.6,0.61,10420000.0,18.0,-5.0,1.116122840690979,2.0,1.0,2.0,7.0,10.0,8.0,2.0,0.25,1.0
Colombie,Mexique,28.09.2022,1,W,3,2,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,1.43,0.9,7380000.0,15.0,-2.0,1.575880758807588,2.0,1.0,2.0,7.0,8.0,8.0,0.0,0.0,1.0
Colombie,États-Unis,29.01.2023,0,D,0,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5125,1.75,1.01,14830000.0,16.0,-3.0,0.7842211732973702,2.0,1.0,2.0,7.0,8.0,8.0,0.0,0.25,1.0
Colombie,France,29.03. 21:00,1,L,1,3,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.65,2.16,0.89,58580000.0,1.0,12.0,0.19853192215773302,2.0,1.0,2.0,7.0,6.0,6.0,0.0,0.3333333333333333,0.5
Colombie,ChiliQualifié: Chili,29.06.2019Après TAB,1,L,0,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,6.0,7.0,-1.0,0.3333333333333333,0.5
Colombie,Costa Rica,29.06.2024,1,W,3,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,6.0,6.0,0.0,0.3333333333333333,0.5
Colombie,Venezuela,30.03.2022,0,W,1,0,0.5,0.0,1.51,0.89,0.62,11630000.0,13.0,0.5,0.95,1.43,5815000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,7.0,5.0,2.0,0.5,0.0
Corée du Sud,Syrie,01.02.2022,0,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0
Corée du Sud,Australie,02.02.2024Après prol.,0,W,2,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.6125,1.89,0.74,2980000.0,27.0,-2.0,1.7953020134228188,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0
Corée du Sud,Brésil,02.06.2022,1,L,1,5,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.6,1.96,0.78,35510000.0,6.0,19.0,0.15066178541255984,2.0,0.0,0.0,6.0,4.0,1.0,3.0,0.0,1.0
Corée du Sud,Irak,02.09.2021,1,D,0,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.29,0.94,802000.0,57.0,-32.0,6.670822942643391,2.0,0.0,1.0,6.0,5.0,6.0,-1.0,0.0,1.0
Corée du Sud,Portugal,02.12.2022,1,W,2,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.675,2.42,0.78,38670000.0,5.0,20.0,0.13835014222911818,2.0,1.0,1.0,7.0,5.0,6.0,-1.0,0.0,1.0
Corée du Sud,Salvador,04.06. 03:00,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,7.0,7.0,0.0,0.3333333333333333,1.0
Corée du Sud,Turkménistan,05.06.2021,1,W,5,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,6.0,7.0,-1.0,0.5,1.0
Corée du Sud,Irak,05.06.2025,0,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.29,0.94,802000.0,57.0,-32.0,6.670822942643391,3.0,1.0,1.0,10.0,9.0,6.0,3.0,0.6,0.0
Corée du Sud,Palestine,05.09.2024,1,D,0,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,10.0,1.0,9.0,0.75,1.0
Corée du Sud,BrésilQualifié: Brésil,05.12.2022,0,L,1,4,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,10.0,1.0,9.0,0.75,1.0
Corée du Sud,Irak,06.01.2024,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.29,0.94,802000.0,57.0,-32.0,6.670822942643391,3.0,1.0,1.0,10.0,9.0,4.0,5.0,0.6666666666666666,0.5
Corée du Sud,JordanieQualifié: Jordanie,06.02.2024,0,L,0,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,9.0,4.0,5.0,0.6666666666666666,0.5
Corée du Sud,Chili,06.06.2022,1,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,4.0,6.0,-2.0,0.5,0.3333333333333333
Corée du Sud,Singapour,06.06.2024,0,W,7,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,4.0,6.0,-2.0,0.6666666666666666,0.0
Corée du Sud,États-Unis,06.09.2025,0,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5125,1.75,1.01,14830000.0,16.0,9.0,0.3607552258934592,3.0,0.0,2.0,9.0,11.0,6.0,5.0,1.0,0.3333333333333333
Corée du Sud,Chine,07.07.2025,1,W,3,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,12.0,2.0,10.0,1.0,0.6666666666666666
Corée du Sud,Liban,07.09.2021,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,14.0,2.0,12.0,1.0,0.6666666666666666
Corée du Sud,Pays de Galles,07.09.2023,0,D,0,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,15.0,0.0,15.0,1.0,1.0
Corée du Sud,Syrie,07.10.2021,1,W,2,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,13.0,0.0,13.0,1.0,0.6666666666666666
Corée du Sud,Sri Lanka,09.06.2021,0,W,5,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,8.0,1.0,7.0,1.0,0.5
Corée du Sud,Paraguay,10.06.2022,1,D,2,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.275,0.94,1.2,5910000.0,40.0,-15.0,0.9052453468697124,4.0,1.0,0.0,13.0,11.0,1.0,10.0,1.0,0.5
Corée du Sud,Koweit,10.06.2025,1,W,4,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,10.0,3.0,7.0,0.6666666666666666,0.5
Corée du Sud,Oman,10.09.2024,0,W,3,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,13.0,3.0,10.0,0.6666666666666666,0.5
Corée du Sud,Mexique,10.09.2025,0,D,2,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.43,0.9,7380000.0,15.0,10.0,0.7249322493224932,4.0,1.0,0.0,13.0,16.0,4.0,12.0,0.6666666666666666,1.0
Corée du Sud,Jordanie,10.10.2024,0,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.4625,1.65,1.19,800000.0,63.0,-38.0,6.6875,3.0,2.0,0.0,11.0,16.0,5.0,11.0,0.5,0.6666666666666666
Corée du Sud,Brésil,10.10.2025,1,L,0,5,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.6,1.96,0.78,35510000.0,6.0,19.0,0.15066178541255984,3.0,2.0,0.0,11.0,13.0,5.0,8.0,0.5,0.6666666666666666
Corée du Sud,Chine,11.06.2024,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,11.0,8.0,3.0,0.5,0.6666666666666666
Corée du Sud,Hong Kong,11.07.2025,0,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,8.0,8.0,0.0,0.5,0.6666666666666666
Corée du Sud,Emirats Arabes Unis,11.11.2021,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,7.0,7.0,0.0,0.5,0.6666666666666666
Corée du Sud,Islande,11.11.2022,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,6.0,5.0,1.0,0.6666666666666666,1.0
Corée du Sud,Hong Kong,11.12.2019,1,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,5.0,5.0,0.0,0.75,1.0
Corée du Sud,Arabie Saoudite,12.09.2023,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.3875,1.07,1.0,1560000.0,61.0,-36.0,3.4294871794871793,5.0,0.0,0.0,15.0,7.0,0.0,7.0,1.0,1.0
Corée du Sud,Iran,12.10.2021,0,D,1,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.7,2.23,0.74,1230000.0,21.0,4.0,4.349593495934959,5.0,0.0,0.0,15.0,7.0,0.0,7.0,1.0,1.0
Corée du Sud,Liban,13.06.2021,1,W,2,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,6.0,1.0,5.0,1.0,0.0
Corée du Sud,Tunisie,13.10.2023,1,W,4,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.525,1.32,0.75,2690000.0,44.0,-19.0,1.9888475836431228,4.0,1.0,0.0,13.0,7.0,2.0,5.0,1.0,0.0
Corée du Sud,Égypte,14.06.2022,1,W,4,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.6,1.52,0.71,4480000.0,29.0,-4.0,1.1941964285714286,4.0,1.0,0.0,13.0,10.0,2.0,8.0,1.0,0.0
Corée du Sud,Paraguay,14.10.2025,1,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.275,0.94,1.2,5910000.0,40.0,-15.0,0.9052453468697124,4.0,1.0,0.0,13.0,12.0,3.0,9.0,1.0,0.0
Corée du Sud,Mexique,14.11.2020,0,L,2,3,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.43,0.9,7380000.0,15.0,10.0,0.7249322493224932,4.0,1.0,0.0,13.0,13.0,3.0,10.0,1.0,0.0
Corée du Sud,Koweit,14.11.2024,0,W,3,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,14.0,5.0,9.0,1.0,0.0
Corée du Sud,Bolivie,14.11.2025,1,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,15.0,5.0,10.0,1.0,0.5
Corée du Sud,Islande,15.01.2022,1,W,5,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,13.0,5.0,8.0,1.0,0.5
Corée du Sud,Bahreïn,15.01.2024,1,W,3,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,14.0,5.0,9.0,1.0,0.5
Corée du Sud,Japon,15.07.2025,1,L,0,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.7125,2.6,0.61,10420000.0,18.0,7.0,0.5134357005758158,4.0,0.0,1.0,12.0,15.0,6.0,9.0,1.0,0.5
Corée du Sud,Irak,15.10.2024,1,W,3,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.29,0.94,802000.0,57.0,-32.0,6.670822942643391,4.0,0.0,1.0,12.0,13.0,4.0,9.0,0.75,1.0
Corée du Sud,Chine,15.12.2019,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,13.0,5.0,8.0,0.8,0.0
Corée du Sud,Pérou,16.06.2023,1,L,0,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,12.0,5.0,7.0,0.8,0.0
Corée du Sud,Irak,16.11.2021,0,W,3,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.29,0.94,802000.0,57.0,-32.0,6.670822942643391,3.0,0.0,2.0,9.0,7.0,5.0,2.0,0.6,0.0
Corée du Sud,Singapour,16.11.2023,1,W,5,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,7.0,4.0,3.0,0.5,1.0
Corée du Sud,Vietnam,17.10.2023,1,W,6,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,12.0,3.0,9.0,0.75,1.0
Corée du Sud,Qatar,17.11.2020,1,W,2,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.4125,1.29,1.31,766000.0,55.0,-30.0,6.984334203655353,4.0,0.0,1.0,12.0,15.0,1.0,14.0,0.75,1.0
Corée du Sud,Ghana,18.11.2025,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.3875,1.26,1.15,8690000.0,73.0,-48.0,0.6156501726121979,4.0,0.0,1.0,12.0,16.0,2.0,14.0,0.75,1.0
Corée du Sud,Japon,18.12.2019,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.7125,2.6,0.61,10420000.0,18.0,7.0,0.5134357005758158,5.0,0.0,0.0,15.0,17.0,1.0,16.0,1.0,1.0
Corée du Sud,Brésil,19.11.2019,0,L,0,3,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.6,1.96,0.78,35510000.0,6.0,19.0,0.15066178541255984,5.0,0.0,0.0,15.0,15.0,1.0,14.0,1.0,0.0
Corée du Sud,Palestine,19.11.2024,0,D,1,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,10.0,4.0,6.0,1.0,0.0
Corée du Sud,Jordanie,20.01.2024,0,D,2,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.4625,1.65,1.19,800000.0,63.0,-38.0,6.6875,3.0,1.0,1.0,10.0,5.0,5.0,0.0,1.0,0.0
Corée du Sud,Oman,20.03.2025,1,D,1,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,5.0,6.0,-1.0,1.0,0.0
Corée du Sud,Salvador,20.06.2023,1,D,1,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,1.0,3.0,1.0,6.0,5.0,7.0,-2.0,0.5,0.0
Corée du Sud,Chine,20.07.2022,0,W,3,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,0.0,4.0,1.0,4.0,5.0,8.0,-3.0,0.0,0.0
Corée du Sud,Moldavie,21.01.2022,0,W,4,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,1.0,4.0,0.0,7.0,8.0,5.0,3.0,0.0,0.3333333333333333
Corée du Sud,Thaïlande,21.03.2024,1,D,1,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,11.0,4.0,7.0,0.0,0.6666666666666666
Corée du Sud,Chine,21.11.2023,0,W,3,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,10.0,3.0,7.0,0.0,1.0
Corée du Sud,Costa Rica,23.09.2022,1,D,2,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,12.0,2.0,10.0,0.0,1.0
Corée du Sud,Iran,24.03.2022,1,W,2,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.7,2.23,0.74,1230000.0,21.0,4.0,4.349593495934959,3.0,2.0,0.0,11.0,13.0,3.0,10.0,0.0,1.0
Corée du Sud,Colombie,24.03.2023,1,D,2,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,1.51,0.89,11630000.0,13.0,12.0,0.46001719690455717,3.0,2.0,0.0,11.0,12.0,3.0,9.0,0.3333333333333333,1.0
Corée du Sud,Hong Kong,24.07.2022,1,W,3,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,10.0,5.0,5.0,0.25,1.0
Corée du Sud,Uruguay,24.11.2022,0,D,0,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.4625,1.35,0.81,13820000.0,17.0,8.0,0.3871201157742402,3.0,2.0,0.0,11.0,12.0,4.0,8.0,0.5,1.0
Corée du Sud,Malaisie,25.01.2024,1,D,3,3,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,9.0,4.0,5.0,0.5,0.0
Corée du Sud,Japon,25.03.2021,0,L,0,3,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.7125,2.6,0.61,10420000.0,18.0,7.0,0.5134357005758158,2.0,3.0,0.0,9.0,10.0,5.0,5.0,0.5,0.0
Corée du Sud,Jordanie,25.03.2025,1,D,1,1,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.4625,1.65,1.19,800000.0,63.0,-38.0,6.6875,1.0,3.0,1.0,6.0,8.0,8.0,0.0,0.3333333333333333,0.0
Corée du Sud,Thaïlande,26.03.2024,0,W,3,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,1.0,3.0,1.0,6.0,7.0,7.0,0.0,0.3333333333333333,0.0
Corée du Sud,Liban,27.01.2022,0,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,1.0,3.0,1.0,6.0,7.0,7.0,0.0,0.0,0.3333333333333333
Corée du Sud,Japon,27.07.2022,0,L,0,3,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.7125,2.6,0.61,10420000.0,18.0,7.0,0.5134357005758158,2.0,2.0,1.0,8.0,8.0,7.0,1.0,0.0,0.6666666666666666
Corée du Sud,Cameroun,27.09.2022,1,W,1,0,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.5,0.95,1.43,2675000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,5.0,7.0,-2.0,0.0,0.5
Corée du Sud,Côte d'Ivoire,28.03. 15:00,1,L,0,4,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.6125,1.66,0.75,20080000.0,34.0,-9.0,0.26643426294820716,3.0,1.0,1.0,10.0,6.0,4.0,2.0,0.5,0.6666666666666666
Corée du Sud,Uruguay,28.03.2023,1,L,1,2,0.6125,0.0,1.91,0.91,1.0,5350000.0,25.0,0.4625,1.35,0.81,13820000.0,17.0,8.0,0.3871201157742402,3.0,0.0,2.0,9.0,5.0,7.0,-2.0,0.5,0.6666666666666666
